gene	correlation	pvalue	description
FAB1	0.294668474406075	119.110031386531	1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2, which is involved in vacuolar sorting and homeostasis
FIN1	-0.114537774505973	18.1552861924887	Spindle pole body-related intermediate filament protein; forms cell cycle-specific filaments between spindle pole bodies in dividing cells; localizes to poles and microtubules of spindle during anaphase and contributes to spindle stability; involved in Glc7p localization and regulation
FKH1	-0.109172604185502	16.560610348263	Forkhead family transcription factor with a minor role in the expression of G2/M phase genes; negatively regulates transcriptional elongation; positive role in chromatin silencing at HML and HMR; regulates donor preference during switching
GAL80	0.0582386807807475	5.17106693715774	Transcriptional regulator involved in the repression of GAL genes in the absence of galactose; inhibits transcriptional activation by Gal4p; inhibition relieved by Gal3p or Gal1p binding
GCN4	-0.3134678601961	135.455676212963	Basic leucine zipper (bZIP) transcriptional activator of amino acid biosynthetic genes in response to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels
GIS1	-0.323947881114329	145.101169196622	JmjC domain-containing histone demethylase and transcription factor; involved in expression of genes during nutrient limitation; negatively regulates DPP1 and PHR1; activity is modulated by limited proteasome-mediated proteolysis; has a JmjC and a JmjN domain in the N-terminal region that interact, promoting Gis1p stability and proper transcriptional activity; contains transactivating domains TAD1 and TAD2 downstream of the Jmj domains and a C-terminal DNA binding domain
GIS4	0.184639742033277	46.1831112549682	CAAX box containing protein of unknown function, proposed to be involved in the RAS/cAMP signaling pathway
GPA2	0.372380862287477	194.910317881639	Nucleotide binding alpha subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p, has signaling role in response to nutrients; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery
GPB1	-0.301929296713102	125.279595316144	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog, GPB2, that arose from the whole genome duplication
GPB2	-0.184481065612348	46.1042004123181	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; inhibits Ras activity through direct interactions with Ira1p/2p; regulated by G-alpha protein Gpa2p; GPB2 has a paralog, GPB1, that arose from the whole genome duplication
GPG1	-0.183675110151859	45.704504242654	Proposed gamma subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p; involved in regulation of pseudohyphal growth; requires Gpb1p or Gpb2p to interact with Gpa2p; overproduction causes prion curing
GPH1	-0.304229553420242	127.271601466332	Non-essential glycogen phosphorylase required for the mobilization of glycogen, activity is regulated by cyclic AMP-mediated phosphorylation, expression is regulated by stress-response elements and by the HOG MAP kinase pathway
GSY1	0.205778072634643	57.3443101137959	Glycogen synthase with similarity to Gsy2p, the more highly expressed yeast homolog; expression induced by glucose limitation, nitrogen starvation, environmental stress, and entry into stationary phase
GSY2	0.311645972379113	133.818253798141	Glycogen synthase, similar to Gsy1p; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase
GZF3	-0.0970838833666683	13.2466753312801	GATA zinc finger protein and Dal80p homolog that negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p
HAL9	0.190724282434658	49.263422183094	Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression
HAP1	0.205009612095595	56.9158010873479	Zinc finger transcription factor involved in the complex regulation of gene expression in response to levels of heme and oxygen; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
HAP3	0.103535222866234	14.9672465555578	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding
HAP4	0.119292706838204	19.6326674068958	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; provides the principal activation function of the complex
HAP5	0.11384695885655	17.9456633326091	Subunit of the heme-activated, glucose-repressed Hap2/3/4/5 CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex
HCR1	0.17300591818505	40.5875028751091	Dual function protein involved in translation initiation as a substoichiometric component (eIF3j) of translation initiation factor 3 (eIF3) and required for processing of 20S pre-rRNA; binds to eIF3 subunits Rpg1p and Prt1p and 18S rRNA
HDA1	0.126327376716171	21.9293898258794	Putative catalytic subunit of a class II histone deacetylase complex that also contains Hda2p and Hda3p; Hda1p interacts with the Hda2p-Hda3p subcomplex to form an active tetramer; deletion increases histone H2B, H3 and H4 acetylation
HDA2	0.112166498926304	17.4410432725376	Subunit of a possibly tetrameric trichostatin A-sensitive class II histone deacetylase complex containing an Hda1p homodimer and an Hda2p-Hda3p heterodimer; involved in telomere maintenance
HDA3	0.155426263483582	32.8550246242388	Subunit of a possibly tetrameric trichostatin A-sensitive class II histone deacetylase complex that contains an Hda1p homodimer and an Hda2p-Hda3p heterodimer; required for the activity of the complex; has similarity to Hda2p
HEL2	0.364336268514564	186.018893327139	Protein of unknown function that co-purifies with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; contains a RING finger domain; computational analysis suggests a role as a transcription factor
HFM1	0.361293230238276	182.721545401511	Meiosis specific DNA helicase involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity
HHF1	0.0881143872379531	11.0357915650444	Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity
HIR2	0.123153347205018	20.8766682379228	Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; recruits Swi-Snf complexes to histone gene promoters; promotes heterochromatic gene silencing with Asf1p
HMO1	-0.075463414157863	8.27287789059248	Chromatin associated high mobility group (HMG) family member involved in genome maintenance; rDNA-binding component of the Pol I transcription system; associates with a 5'-3' DNA helicase and Fpr1p, a prolyl isomerase
HNT3	-0.169668152337574	39.0528241231694	DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin, a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia
HOG1	-0.179005855046171	43.4253372424125	Mitogen-activated protein kinase involved in osmoregulation; acts via three independent osmosensors; mitophagy-specific regulator; mediates the recruitment and activation of RNA Pol II at Hot1p-dependent promoters; localization regulated by Ptp2p and Ptp3p
HOM2	0.277390432876996	105.139223503411	Aspartic beta semi-aldehyde dehydrogenase, catalyzes the second step in the common pathway for methionine and threonine biosynthesis; expression regulated by Gcn4p and the general control of amino acid synthesis
HOS2	-0.135038681709726	24.9582590576728	Histone deacetylase required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex, a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity
HOS3	-0.220645211571031	65.9776905319102	Trichostatin A-insensitive homodimeric histone deacetylase (HDAC) with specificity in vitro for histones H3, H4, H2A, and H2B; similar to Hda1p, Rpd3p, Hos1p, and Hos2p; deletion results in increased histone acetylation at rDNA repeats
HOS4	-0.226809877455886	69.7508056451977	Subunit of the Set3 complex, which is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate
HPC2	0.0864433967921305	10.6470935975572	Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; mutants display synthetic defects with subunits of FACT, a complex that allows passage of RNA Pol II through nucleosomes
HSC82	0.351805299833328	172.669681130037	Cytoplasmic chaperone of the Hsp90 family, redundant in function and nearly identical with Hsp82p, and together they are essential; expressed constitutively at 10-fold higher basal levels than HSP82 and induced 2-3 fold by heat shock
IES3	0.256654260290368	89.6583806271948	Subunit of the INO80 chromatin remodeling complex
IES5	0.199685602142025	53.9944762730678	Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions
IKI1	0.123961135181827	21.1420162647678	Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; iki1 mutations confer resistance to the K. lactis toxin zymocin
IKI3	-0.0679477161623856	6.82656672595674	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP, mutations in which cause familial dysautonomia (FD)
INP52	-0.3510512287082	171.885515431061	Polyphosphatidylinositol phosphatase, dephosphorylates a number of phosphatidylinositols (PIs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain
IOC2	0.190541111146403	49.1691388093886	Member of a complex (Isw1b) with Isw1p and Ioc4p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PHD finger motif
IOC3	0.157648185046827	33.7847760671626	Member of a complex (Isw1a) with Isw1p that has nucleosome-stimulated ATPase activity and represses transcription initiation by specific positioning of a promoter proximal dinucleosome; has homology to Esc8p, which is involved in silencing
IOC4	-0.141852236846349	27.4707586135255	Member of a complex (Isw1b) with Isw1p and Ioc2p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PWWP motif
IRC25	0.275140829635628	103.39266009922	Component of a heterodimeric Poc4p-Irc25p chaperone involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions
IRE1	-0.460545871042116	310.428477859069	Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; Kar2p binds inactive Ire1p and releases from it upon ER stress
IST3	0.262708402186182	94.0357597924255	Component of the U2 snRNP, required for the first catalytic step of splicing and for spliceosomal assembly; interacts with Rds3p and is required for Mer1p-activated splicing
ISW1	0.24155057872255	79.2400285219957	ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; ATPase; forms a complex with Ioc3p called Isw1a and a complex with Ioc2p and Ioc4p called Isw1b; Isw1a and Isw1b have both partially overlapping and distinct roles with Isw1a involved in repression of transcription initiation and Isw1b involved in regulation of transcription elongation
ITT1	0.0722837180891231	7.64333348061108	Protein that modulates the efficiency of translation termination, interacts with translation release factors eRF1 (Sup45p) and eRF3 (Sup35p) in vitro, contains a zinc finger domain characteristic of the TRIAD class of proteins
IXR1	0.0870548694740861	10.7884893678677	Protein that binds DNA containing intrastrand cross-links formed by cisplatin, contains two HMG (high mobility group box) domains, which confer the ability to bend cisplatin-modified DNA; mediates aerobic transcriptional repression of COX5b
JHD2	-0.217983021037368	64.3835078240208	JmjC domain family histone demethylase specific for H3-K4 (histone H3 Lys4); removes methyl groups specifically added by Set1p methyltransferase; protein levels regulated by Not4p (E3 ubiquitin ligase) polyubiquitin-mediated degradation
JJJ1	0.367334767785808	189.303288366008	Co-chaperone that stimulates the ATPase activity of Ssa1p, required for a late step of ribosome biogenesis; associated with the cytosolic large ribosomal subunit; contains a J-domain; mutation causes defects in fluid-phase endocytosis
JNM1	0.431736763401893	268.815430622752	Component of the yeast dynactin complex, consisting of Nip100p, Jnm1p, and Arp1p; required for proper nuclear migration and spindle partitioning during mitotic anaphase B
