gene	correlation	pvalue	description
BUD21	0.0196209911996359	0.129651278007957	Component of small ribosomal subunit (SSU) processosome that contains U3 snoRNA; originally isolated as bud-site selection mutant that displays a random budding pattern
BUL1	-0.00199195916345439	0.877736281297931	Ubiquitin-binding component of the Rsp5p E3-ubiquitin ligase complex, functional homolog of Bul2p, disruption causes temperature-sensitive growth, overexpression causes missorting of amino acid permeases
CAF130	0.404662390533784	5.91026200311978e-234	Part of the evolutionarily-conserved CCR4-NOT transcriptional regulatory complex involved in controlling mRNA initiation, elongation, and degradation
CAF40	0.33313147676812	1.33212053447891e-154	Evolutionarily conserved subunit of the CCR4-NOT complex involved in controlling mRNA initiation, elongation and degradation; binds Cdc39p
CAR2	0.0240760796125488	0.0629323141605355	L-ornithine transaminase (OTAse), catalyzes the second step of arginine degradation, expression is dually-regulated by allophanate induction and a specific arginine induction process; not nitrogen catabolite repression sensitive
CCE1	0.473562456038777	0	Mitochondrial cruciform cutting endonuclease, cleaves Holliday junctions formed during recombination of mitochondrial DNA
CDC26	0.385385931776587	1.47768651070133e-210	Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition
CDH1	0.339839820548922	3.32364252253691e-161	Cell-cycle regulated activator of the anaphase-promoting complex/cyclosome (APC/C), which directs ubiquitination of cyclins resulting in mitotic exit; targets the APC/C to specific substrates including Cdc20p, Ase1p, Cin8p and Fin1p
CGI121	0.00300220033531048	0.816645990968861	Component of the EKC/KEOPS complex with Bud32p, Kae1p, Pcc1p, and Gon7p; EKC/KEOPS complex is required for t6A tRNA modification and may have roles in telomere maintenance and transcription; Cgi121p is dispensable for tRNA modification
CGR1	0.260091810551254	7.42013719207307e-93	Protein involved in nucleolar integrity and processing of the pre-rRNA for the 60S ribosome subunit; transcript is induced in response to cytotoxic stress but not genotoxic stress
CHA4	-0.128537724217775	2.09649483783849e-23	DNA binding transcriptional activator, mediates serine/threonine activation of the catabolic L-serine (L-threonine) deaminase (CHA1); Zinc-finger protein with Zn[2]-Cys[6] fungal-type binuclear cluster domain
CHD1	-0.164725185740494	1.45351541564693e-37	Chromatin remodeler that regulates various aspects of transcription; contains a chromo domain, a helicase domain and a DNA-binding domain; component of both the SAGA and SLIK complexes
CHK1	-0.339273112274644	1.21844391160798e-160	Serine/threonine kinase and DNA damage checkpoint effector, mediates cell cycle arrest via phosphorylation of Pds1p; phosphorylated by checkpoint signal transducer Mec1p; homolog of S. pombe and mammalian Chk1 checkpoint kinase
CHL1	0.215450928183707	1.29764651601847e-63	Probable DNA helicase; involved in sister-chromatid cohesion and genome integrity; interacts with ECO1 and CTF18; mutants are defective in silencing, rDNA recombination, aging and the heat shock response; FANCJ-like helicase family member; mutations in the human homolog, DDX11/ChLR1, cause Warsaw breakage syndrome
CIN5	-0.312378665834053	3.34679741354738e-135	Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions
CIN8	0.276838941937671	1.9519793545606e-105	Kinesin motor protein involved in mitotic spindle assembly and chromosome segregation
CKA1	-0.224140056999722	7.89401571928205e-69	Alpha catalytic subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerases
CKB1	-0.057944984168732	7.50411025356505e-06	Beta regulatory subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerases
CLA4	0.0555398171330589	1.76542680440279e-05	Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family, along with Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, cytokinesis, sterol uptake regulation; phosphorylates Cdc3p and Cdc10p
CLB1	-0.29330744600639	1.06313584094895e-118	B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M, then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome
CLB2	0.144437682396904	3.48907836934581e-29	B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M, then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome
CLB5	0.235781228149868	3.57254239156044e-76	B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1 phase
CLN2	0.0402902004790278	0.00185269348824771	G1 cyclin involved in regulation of the cell cycle; activates Cdc28p kinase to promote the G1 to S phase transition; late G1 specific expression depends on transcription factor complexes, MBF (Swi6p-Mbp1p) and SBF (Swi6p-Swi4p)
CLN3	0.178181256216352	9.34812465600926e-44	G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote the G1 to S phase transition; plays a role in regulating transcription of the other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis
CMK1	0.154513713675148	3.33323024030798e-33	Calmodulin-dependent protein kinase; may play a role in stress response, many Ca++/calmodulin dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to Cmk2p and mammalian Cam Kinase II
CMK2	0.0587554049079999	5.58252157555072e-06	Calmodulin-dependent protein kinase; may play a role in stress response, many CA++/calmodulan dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to Cmk1p and mammalian Cam Kinase II
CSM1	0.334174725586038	1.28379748527952e-155	Nucleolar protein that forms a complex with Lrs4p and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation
CSM3	-0.108262706126482	5.03798778641803e-17	Replication fork associated factor, required for stable replication fork pausing; component of the DNA replication checkpoint pathway; required for accurate chromosome segregation during meiosis
CTF18	0.314107936363408	9.25345113809106e-137	Subunit of a complex with Ctf8p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion; may have overlapping functions with Rad24p in the DNA damage replication checkpoint
CTF19	0.194147172402051	9.05576781232852e-52	Outer kinetochore protein, required for accurate mitotic chromosome segregation; component of the kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) that functions as a platform for kinetochore assembly
CTF8	0.055685051287168	1.67813059941699e-05	Subunit of a complex with Ctf18p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion
CTI6	-0.242983572644367	6.33838864039178e-81	Protein that relieves transcriptional repression by binding to the Cyc8p-Tup1p corepressor and recruiting the SAGA complex to the repressed promoter; contains a PHD finger domain
CUP9	0.0799338869829728	6.28136489072485e-10	Homeodomain-containing transcriptional repressor of PTR2, which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis, resulting in degradation of Cup9p and de-repression of PTR2 transcription
DAL81	0.353117529694258	9.13231100137964e-175	Positive regulator of genes in multiple nitrogen degradation pathways; contains DNA binding domain but does not appear to bind the dodecanucleotide sequence present in the promoter region of many genes involved in allantoin catabolism
DAT1	-0.0717702106994225	2.85696100526086e-08	DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; not essential for viability
DBP3	0.346698456957176	3.97239296149179e-168	RNA-Dependent ATPase, member of DExD/H-box family; involved in cleavage of site A3 within the ITS1 spacer during rRNA processing; not essential for growth, but deletion causes severe slow-growth phenotype
DBR1	0.25441530381018	8.53284658370348e-89	RNA lariat debranching enzyme, involved in intron turnover; required for efficient Ty1 transposition
DCC1	0.313752563548791	1.93820469711929e-136	Subunit of a complex with Ctf8p and Ctf18p that shares some components with Replication Factor C, required for sister chromatid cohesion and telomere length maintenance
DCS1	0.0997333561434722	1.14804276784092e-14	Non-essential hydrolase involved in mRNA decapping; activates Xrn1p; may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase activity and a HIT (histidine triad) motif; interacts with neutral trehalase Nth1p; required for growth on glycerol medium
DDR48	-0.159947483657765	1.73248333146285e-35	DNA damage-responsive protein, expression is increased in response to heat-shock stress or treatments that produce DNA lesions; contains multiple repeats of the amino acid sequence NNNDSYGS
DIG2	0.211442461567738	2.77676248926891e-61	MAP kinase-responsive inhibitor of the Ste12p transcription factor, involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p
DLS1	0.062020607073025	1.6309881575928e-06	Subunit of ISW2/yCHRAC chromatin accessibility complex along with Itc1p, Isw2p, and Dpb4p; involved in inheritance of telomeric silencing
DMA1	-0.0139552531790849	0.281114479273034	Ubiquitin-protein ligase (E3); controls septin dynamics and the spindle position checkpoint (SPOC) along with functionally redundant ligase Dma2p by regulating the recruitment of Elm1p to the bud neck; regulates levels of the translation initiation factor eIF2 subunit Gcd11p, as well as abundance, localization, and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 protein, with sequence similarity to human Chfr; contains FHA and RING finger domains
DOA1	0.0373527502574091	0.00390461777091307	WD repeat protein required for ubiquitin-mediated protein degradation, forms complex with Cdc48p, plays a role in controlling cellular ubiquitin concentration; also promotes efficient NHEJ in postdiauxic/stationary phase
DPB3	0.237721382598034	1.94466452703627e-77	Third-largest subunit of DNA polymerase II (DNA polymerase epsilon), required to maintain fidelity of chromosomal replication and also for inheritance of telomeric silencing; mRNA abundance peaks at the G1/S boundary of the cell cycle
DPB4	0.0964148566407845	8.42355018218534e-14	Shared subunit of DNA polymerase (II) epsilon and of ISW2/yCHRAC chromatin accessibility complex; involved in both chromosomal DNA replication and in inheritance of telomeric silencing
DSS1	0.0561187458463315	1.4412642739677e-05	3'-5' exoribonuclease, component of the mitochondrial degradosome along with the ATP-dependent RNA helicase Suv3p; the degradosome associates with the ribosome and mediates turnover of aberrant or unprocessed RNAs
DST1	0.0583391019466423	6.50174139381355e-06	General transcription elongation factor TFIIS, enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites
DUN1	0.345900067799523	2.5935425217533e-167	Cell-cycle checkpoint serine-threonine kinase required for DNA damage-induced transcription of certain target genes, phosphorylation of Rad55p and Sml1p, and transient G2/M arrest after DNA damage; also regulates postreplicative DNA repair
EAF3	0.0684644386682927	1.19844609354278e-07	Esa1p-associated factor, nonessential component of the NuA4 acetyltransferase complex, homologous to Drosophila dosage compensation protein MSL3; plays a role in regulating Ty1 transposition
EAF5	0.167146377271511	1.21869392196772e-38	Esa1p-associated factor, non-essential subunit of the NuA4 acetyltransferase complex
EAF6	0.284058021259745	3.86116615750694e-111	Subunit of the NuA4 acetyltransferase complex that acetylates histone H4 and NuA3 acetyltransferase complex that acetylates histone H3
EAF7	0.253280449179792	5.3792258151655e-88	Subunit of the NuA4 histone acetyltransferase complex, which acetylates the N-terminal tails of histones H4 and H2A
EBS1	0.118564176901809	3.95920397799547e-20	Protein involved in inhibition of translation and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors
ECM30	-0.0458097019799527	0.000400506904227857	Putative protein of unknown function; may play a role in cell wall biosynthesis, mutants have abormal relative levels of mannose and glucose and have Gap1p sorting and transport defects; (GFP)-fusion protein localizes to the cytoplasm
EDC1	-0.109155616182663	2.78174650060574e-17	RNA-binding protein, activates mRNA decapping directly by binding to the mRNA substrate and enhancing the activity of the decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress
EDE1	0.292806196086276	2.77729134415821e-118	Endocytic protein; involved in a network of interactions with other endocytic proteins, binds membranes in a ubiquitin-dependent manner, may also bind ubiquitinated membrane-associated proteins; interacts with Cmk2 and functions upstream of CMK2 in regulating non-apoptotic cell death
EFG1	0.181950711815716	1.39458751295383e-45	Essential protein required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus
ELA1	0.322100285276676	4.24157278413613e-144	Elongin A; F-box protein that forms a heterodimer with Elc1p and is required for ubiquitin-dependent degradation of the RNA Polymerase II subunit Rpo21p; subunit of the Elongin-Cullin-Socs (ECS) ligase complex
ELC1	0.302864096021847	8.18579062848721e-127	Elongin C, conserved among eukaryotes; forms a complex with Cul3p that polyubiquitylates monoubiquitylated RNA polymerase II to trigger its proteolysis; plays a role in global genomic repair
ELG1	0.124857186717773	3.64410922257869e-22	Subunit of an alternative replication factor C complex important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis
ELM1	0.405670857445377	3.19256013611944e-235	Serine/threonine protein kinase that regulates cellular morphogenesis, septin behavior, and cytokinesis; required for the regulation of other kinases; forms part of the bud neck ring
ELP2	0.188981953749401	4.26083370201126e-49	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; target of Kluyveromyces lactis zymocin
ENV11	0.152673607304564	1.89607657396852e-32	Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and fragmented vacuoles; deletion mutant has increased glycogen accumulation and displays elongated buds; green fluorescent protein (GFP)-fusion protein localizes to the nucleus
ERF2	0.298823834626457	2.40459531597954e-123	Subunit of a palmitoyltransferase, composed of Erf2p and Shr5p, that adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; mutants partially mislocalize Ras2p to the vacuole
ESC8	-0.153989688143951	5.48055668547987e-33	Protein involved in telomeric and mating-type locus silencing, interacts with Sir2p and also interacts with the Gal11p, which is a component of the RNA pol II mediator complex
EST1	0.0846982920051133	5.63768909900903e-11	TLC1 RNA-associated factor involved in telomere length regulation as recruitment subunit of telomerase; has G-quadruplex promoting activity that is required for telomere elongation; possible role in activating telomere-bound Est2p-TLC1-RNA
ETP1	-0.0716471295477348	3.01710238393798e-08	Putative protein of unknown function that is required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2, which is a cytoplasmic protein that binds nuclear localization sequences
EUG1	-0.184595837059692	6.89811108584798e-47	Protein disulfide isomerase of the endoplasmic reticulum lumen; EUG1 has a paralog, PDI1, that arose from the whole genome duplication; function overlaps with that of Pdi1p; may interact with nascent polypeptides in the ER
EXO1	-0.04568226917583	0.000415728667535021	5'-3' exonuclease and flap-endonuclease involved in recombination, double-strand break repair and DNA mismatch repair; member of the Rad2p nuclease family, with conserved N and I nuclease domains
FAB1	0.294668474406075	7.76191019153691e-120	1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2, which is involved in vacuolar sorting and homeostasis
FIN1	-0.114537774505973	6.99380964256029e-19	Spindle pole body-related intermediate filament protein; forms cell cycle-specific filaments between spindle pole bodies in dividing cells; localizes to poles and microtubules of spindle during anaphase and contributes to spindle stability; involved in Glc7p localization and regulation
FKH1	-0.109172604185502	2.75036068732552e-17	Forkhead family transcription factor with a minor role in the expression of G2/M phase genes; negatively regulates transcriptional elongation; positive role in chromatin silencing at HML and HMR; regulates donor preference during switching
FPK1	-0.0422509740253411	0.00109654433299112	Ser/Thr protein kinase that regulates the putative phospholipid translocases Lem3p-Dnf1p/Dnf2p; phosphorylates and inhibits upstream inhibitory kinase, Ypk1p; localizes to the cytoplasm, early endosome/TGN compartments, and plasma membrane
FRA2	-0.0341690558740169	0.00829909718030235	Protein involved in negative regulation of transcription of iron regulon; forms an iron independent complex with Fra2p, Grx3p, and Grx4p; null mutant fails to repress iron regulon and is sensitive to nickel
FZF1	-0.0214641388475883	0.0973436703446939	Transcription factor involved in sulfite metabolism, sole identified regulatory target is SSU1, overexpression suppresses sulfite-sensitivity of many unrelated mutants due to hyperactivation of SSU1, contains five zinc fingers
GAL80	0.0582386807807475	6.74424071715243e-06	Transcriptional regulator involved in the repression of GAL genes in the absence of galactose; inhibits transcriptional activation by Gal4p; inhibition relieved by Gal3p or Gal1p binding
GAT2	0.0155530198343399	0.229660016516936	Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine
GCN4	-0.3134678601961	3.50206164950252e-136	Basic leucine zipper (bZIP) transcriptional activator of amino acid biosynthetic genes in response to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels
GGA2	-0.0531498529431271	3.99660452662297e-05	Protein that interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner to facilitate traffic through the late Golgi; binds phosphatidylinositol 4-phosphate, which plays a role in TGN localization; has homology to gamma-adaptin
GIS1	-0.323947881114329	7.92192640323663e-146	JmjC domain-containing histone demethylase and transcription factor; involved in expression of genes during nutrient limitation; negatively regulates DPP1 and PHR1; activity is modulated by limited proteasome-mediated proteolysis; has a JmjC and a JmjN domain in the N-terminal region that interact, promoting Gis1p stability and proper transcriptional activity; contains transactivating domains TAD1 and TAD2 downstream of the Jmj domains and a C-terminal DNA binding domain
GIS4	0.184639742033277	6.55977200452913e-47	CAAX box containing protein of unknown function, proposed to be involved in the RAS/cAMP signaling pathway
GPA2	0.372380862287477	1.22936860565018e-195	Nucleotide binding alpha subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p, has signaling role in response to nutrients; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery
GPB1	-0.301929296713102	5.25296713732567e-126	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog, GPB2, that arose from the whole genome duplication
GPB2	-0.184481065612348	7.8668267828345e-47	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; inhibits Ras activity through direct interactions with Ira1p/2p; regulated by G-alpha protein Gpa2p; GPB2 has a paralog, GPB1, that arose from the whole genome duplication
GPG1	-0.183675110151859	1.97467558856739e-46	Proposed gamma subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p; involved in regulation of pseudohyphal growth; requires Gpb1p or Gpb2p to interact with Gpa2p; overproduction causes prion curing
GPH1	-0.304229553420242	5.35055131634766e-128	Non-essential glycogen phosphorylase required for the mobilization of glycogen, activity is regulated by cyclic AMP-mediated phosphorylation, expression is regulated by stress-response elements and by the HOG MAP kinase pathway
GSY1	0.205778072634643	4.52574297751999e-58	Glycogen synthase with similarity to Gsy2p, the more highly expressed yeast homolog; expression induced by glucose limitation, nitrogen starvation, environmental stress, and entry into stationary phase
GSY2	0.311645972379113	1.51965919379416e-134	Glycogen synthase, similar to Gsy1p; expression induced by glucose limitation, nitrogen starvation, heat shock, and stationary phase; activity regulated by cAMP-dependent, Snf1p and Pho85p kinases as well as by the Gac1p-Glc7p phosphatase
GTR1	0.0396996918682602	0.00216057401440294	Cytoplasmic GTP binding protein and negative regulator of the Ran/Tc4 GTPase cycle; component of GSE complex, which is required for sorting of Gap1p; involved in phosphate transport and telomeric silencing; similar to human RagA and RagB
GZF3	-0.0970838833666683	5.66662754975137e-14	GATA zinc finger protein and Dal80p homolog that negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p
HAL9	0.190724282434658	5.45227580840977e-50	Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression
HAP1	0.205009612095595	1.21394472599523e-57	Zinc finger transcription factor involved in the complex regulation of gene expression in response to levels of heme and oxygen; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
HAP2	0.0423357352303539	0.00107144135023096	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding
HAP3	0.103535222866234	1.07833436166708e-15	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding
HAP4	0.119292706838204	2.32987484851799e-20	Subunit of the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; provides the principal activation function of the complex
HAP5	0.11384695885655	1.13327854635862e-18	Subunit of the heme-activated, glucose-repressed Hap2/3/4/5 CCAAT-binding complex, a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex
HCR1	0.17300591818505	2.58521772488998e-41	Dual function protein involved in translation initiation as a substoichiometric component (eIF3j) of translation initiation factor 3 (eIF3) and required for processing of 20S pre-rRNA; binds to eIF3 subunits Rpg1p and Prt1p and 18S rRNA
HDA1	0.126327376716171	1.17654942010685e-22	Putative catalytic subunit of a class II histone deacetylase complex that also contains Hda2p and Hda3p; Hda1p interacts with the Hda2p-Hda3p subcomplex to form an active tetramer; deletion increases histone H2B, H3 and H4 acetylation
